date,strategy,sp500,sixty40
2019-01-02,1.0393699771003078,0.96367773340023,0.9887344660560069
2019-01-03,1.0414629438463332,0.9406816662948221,0.9762109629079797
2019-01-04,1.039206051586206,0.9721905153603023,0.9946626262233946
2019-01-07,1.0384405644501338,0.9798558710619623,0.9986968996813275
2019-01-08,1.0377993785392448,0.9890620017792293,1.0040267396611613
2019-01-09,1.0382766668775956,0.9936843268256221,1.0071817093401918
2019-01-10,1.0383811278666502,0.9971895899858285,1.0088595789651402
2019-01-11,1.0389826557353068,0.9975747837397303,1.0096623057207739
2019-01-14,1.0389628354204545,0.9914887224287677,1.0053978654805666
2019-01-15,1.0393158043815003,1.0028519381673704,1.0123870343709145
2019-01-16,1.0390474575437405,1.005278658816909,1.0141993832796
2019-01-17,1.0389033779537877,1.0129054951430498,1.018511385509542
2019-01-18,1.0380137677666434,1.0263872765283266,1.0263389901421032
2019-01-22,1.0388637373548124,1.012520301389148,1.018366617296501
2019-01-23,1.0385954166581963,1.0146388670353934,1.020066067065353
2019-01-24,1.0394453438363844,1.0151781382909417,1.0210806590386499
2019-01-25,1.038680037805154,1.0237679590020514,1.026073178575877
2019-01-28,1.038784466317385,1.0159870451738353,1.0211632804929198
2019-01-29,1.0392616157629218,1.0146388670353934,1.0214229431501272
2019-01-30,1.04060842315044,1.0307014465714264,1.0320422035332157
2019-01-31,1.0414582354538133,1.0397534997870468,1.0387134798155653
2019-02-01,1.0402235234468662,1.040254251667076,1.0381566115663934
2019-02-04,1.0402036834357011,1.0475729329903527,1.0421895813307327
2019-02-05,1.0401838437394568,1.0519641417840617,1.0457078613950817
2019-02-06,1.040661819072665,1.0505774442705296,1.0446464806822464
2019-02-07,1.0413886799379417,1.0405624066699404,1.0388665514744
2019-02-08,1.041742168234404,1.0418335460577732,1.0405591890331953
2019-02-11,1.041348964432485,1.0424113366884116,1.0404789012207052
2019-02-12,1.0412046623697198,1.055816079322651,1.0485844628267895
2019-02-13,1.040438155897412,1.059244303732248,1.0498842560205757
2019-02-14,1.0417871463176551,1.0568946218337472,1.0491145209256194
2019-02-15,1.041269533207765,1.0684119150739961,1.0562871377313203
2019-02-19,1.0419962847673643,1.0702608450924673,1.0576201680935648
2019-02-20,1.0418519842931548,1.0724179301142316,1.0589385375441396
2019-02-21,1.0414588285786737,1.0686045119507326,1.0557324438140507
2019-02-22,1.0421855344281932,1.0752298445172435,1.0607240653920564
2019-02-25,1.0420412380673785,1.076693580781813,1.0614719422554284
2019-02-26,1.0425190605408252,1.0759231932740094,1.0614907779320084
2019-02-27,1.042250343165763,1.0754609607694987,1.0603086355235523
2019-02-28,1.0419816348029896,1.0734579532493809,1.0583724725618338
2019-03-01,1.0441547154030468,1.0801603245665004,1.06165269659396
2019-03-01,1.0463323210791737,1.0869045436161153,1.0649430870561287
2019-03-04,1.0470204476892888,1.0829510358975243,1.0631382502771631
2019-03-05,1.050946163238609,1.081478160472985,1.0625495227509172
2019-03-06,1.03722217946262,1.0749277408211542,1.0593246154215807
2019-03-07,1.0222874786666565,1.065935448755001,1.0551956954573
2019-03-08,1.020630136296224,1.0638036553772194,1.054480265906858
2019-03-11,1.0457324738918197,1.0792300874564469,1.063694266980814
2019-03-12,1.055261848315356,1.0832998748137945,1.0668930164488666
2019-03-13,1.0600034854858633,1.0904704525391384,1.0709319693660813
2019-03-14,1.0496990190361926,1.0897727747061667,1.069883818280995
2019-03-15,1.066461826100293,1.0951336536533438,1.0741172026310224
2019-03-18,1.0763045009891814,1.0991044912584587,1.0763741972858485
2019-03-19,1.0736560744484216,1.0993769997213012,1.0762944158619179
2019-03-20,1.0781901421728055,1.0960679683837056,1.076110837434985
2019-03-21,1.0944886332598096,1.108447638564662,1.083483062282259
2019-03-22,1.0589024713425603,1.087114118881748,1.073136598112635
2019-03-25,1.0627352096100986,1.086296593492358,1.0734427682960386
2019-03-26,1.0716607499420694,1.0943939878248896,1.0783226315662586
2019-03-27,1.0671426416367804,1.0886713100995922,1.0758509298383483
2019-03-28,1.0787078024558787,1.0927978668265776,1.0783371622798252
2019-03-29,1.088376978991356,1.0996884379650427,1.0823772533184552
2019-05-01,1.0815944855065982,1.0914226347953386,1.0777761946384694
2019-05-02,1.0809759329165607,1.0890663198648487,1.0754255946367124
2019-05-03,1.0996332898025183,1.0997258397893623,1.0824570891225216
2019-05-06,1.0962336440863174,1.0952002190495669,1.080343868186388
2019-05-07,1.074716616401236,1.0769107269683718,1.0700368946605086
2019-05-08,1.0709143143726048,1.0754146539968228,1.0690661636405907
2019-05-09,1.0659168221589634,1.0721606952826574,1.0673615933325764
2019-05-10,1.0679002390309595,1.077546557981394,1.0706572371668637
2019-05-13,1.032098697486956,1.0504676371908463,1.0552231333112974
2019-05-14,1.0441110798590463,1.059967700562275,1.0612979698940261
2019-05-15,1.0540614409828444,1.0661764033952186,1.065768261914288
2019-05-16,1.0629403443862775,1.0760504850098451,1.0711826087221712
2019-05-17,1.050394207328089,1.0690937456905056,1.0671453761813663
2019-05-20,1.037040189144993,1.062024800898621,1.0623244811411001
2019-05-21,1.049161484563997,1.071599667918275,1.0680319950935546
2019-05-22,1.0427312031831295,1.0683083073802042,1.0667700849571178
2019-05-23,1.0244357220886637,1.0552550707008805,1.060201566363311
2019-05-24,1.0281583399441665,1.0576487874556906,1.0617996281609547
2019-05-28,1.0224552984100341,1.0478121076657982,1.0564955630245072
2019-05-29,1.0139690998953736,1.0407805646982335,1.0523573804223418
2019-05-30,1.0152378942653588,1.043623103344467,1.055195683400404
2019-05-31,0.9998600706052593,1.0295600174093373,1.0486231329946807
2019-06-03,1.0115300121554986,1.0269418897081943,1.0480115166541764
2019-06-03,1.023029730065946,1.0243304197953722,1.0474002570429262
2019-06-04,1.0279104892397382,1.0465652207643192,1.0606621063648038
2019-06-05,1.0307613900849157,1.0556307520316344,1.0659439031751916
2019-06-06,1.0391809784816313,1.0624951872301789,1.0700254477840254
2019-06-07,1.0575138592336526,1.0731276004451047,1.077653911903757
2019-06-10,1.0448968360616882,1.0780520865654584,1.0794900803386682
2019-06-11,1.0442694408961766,1.0777909395744654,1.0792548456890976
2019-06-12,1.0487079499612706,1.0758882972097457,1.0786600518618423
2019-06-13,1.0600596676676646,1.0803277960607582,1.0822689187496135
2019-06-14,1.0593641983674384,1.079133981243728,1.0814339176390797
2019-06-17,1.061775193272565,1.079544355086953,1.0815633002801115
2019-06-18,1.076071135935665,1.09084828913651,1.0895324683212626
2019-06-19,1.0857383807889314,1.0933105321966867,1.092502158213624
2019-06-20,1.122109532212944,1.1037564118467356,1.099511591774705
2019-06-21,1.123931200234919,1.1021581922601562,1.0974115373153397
2019-06-24,1.147220379941427,1.1008086108001243,1.0973953488785375
2019-06-25,1.1444702597263035,1.090011959121108,1.0910163082880893
2019-06-26,1.1306913441813033,1.0889247962782815,1.0893835134564303
2019-06-27,1.134892563151178,1.0927860987887679,1.092917253961235
2019-06-28,1.138541335293829,1.0984093548716836,1.0960953976027112
2019-08-01,1.1874486460822735,1.0888444816943812,1.0937973745057263
2019-08-01,1.2388183959602947,1.0793628987753894,1.091504169338062
2019-08-02,1.247448572292472,1.0712358277017948,1.0867291305892914
2019-08-05,1.2869246690664498,1.039020410834408,1.0690229465443604
2019-08-06,1.3076271998099342,1.053590565281238,1.0791583736716648
2019-08-07,1.3256212848385305,1.0542129085615775,1.0793111108363842
2019-08-08,1.3346541714075215,1.074896670527891,1.0924382817867735
2019-08-09,1.3277507800470982,1.0675749848761023,1.0873924436086682
2019-08-12,1.3700511264348145,1.05457899284451,1.0810333074878125
2019-08-13,1.3575791283281764,1.0709795687039845,1.0905085040853026
2019-08-14,1.3999658376352555,1.039313278260593,1.07251466459237
2019-08-15,1.4255688042115826,1.0420589103797615,1.0761846724345385
2019-08-16,1.4047235804912748,1.057434450248397,1.0853715461844828
2019-08-19,1.3677407864947564,1.0701741832825822,1.0920715207316256
2019-08-20,1.3929416110252646,1.0619738953526432,1.088245142280837
2019-08-21,1.3786429247978356,1.0706134844214552,1.093327382931577
2019-08-22,1.365287471553328,1.0702840085673002,1.0919707833709895
2019-08-23,1.4139327040052625,1.0427910789452226,1.0769138333485455
2019-08-26,1.4076831929767208,1.0543227338466992,1.083869935627757
2019-08-27,1.443800363577098,1.0501859814533558,1.0826906743210283
2019-08-28,1.4422721332245887,1.057580883961489,1.087302904414451
2019-08-29,1.4270282977222752,1.0710893939891062,1.0953689717481763
2019-08-30,1.4242091702143205,1.0706134844214554,1.0954611920987483
2019-10-01,1.4087907544549916,1.0578788225620852,1.088437887320026
2019-10-02,1.3841781593675138,1.0391916983607148,1.0772096257829813
2019-10-03,1.3972311215744027,1.0477055232862278,1.0841796168333881
2019-10-04,1.4168656554535557,1.0618832063197763,1.0936692840927713
2019-10-07,1.4115550731324324,1.0573016140925724,1.0896465559117248
2019-10-08,1.3899617212391442,1.0408872482399587,1.0796502407339879
2019-10-09,1.4033023296161427,1.0507719432810596,1.085573727827536
2019-10-10,1.4133891664959402,1.0578788225620857,1.0884868866209407
2019-10-11,1.4296181040859477,1.0688457834836222,1.0938330819191415
2019-10-14,1.428650801067218,1.0676552910153014,1.0938395251233275
2019-10-15,1.4445844927680005,1.0782254211138003,1.098903488221386
2019-10-16,1.4416682483956575,1.0764937957052614,1.0986256829708505
2019-10-17,1.4456937999422528,1.0796684422875824,1.1004527049983563
2019-10-18,1.4359256922949044,1.0749425479431982,1.0978749893472077
2019-10-21,1.446987818478153,1.0822298048710952,1.1011337378964712
2019-10-22,1.4391679156328911,1.0786944029950318,1.0996410771651492
2019-10-23,1.4426920374386059,1.0818329740484534,1.101912173080622
2019-10-24,1.4502929048658049,1.083600674986287,1.1031097558162533
2019-10-25,1.4587519724914193,1.0880379650959147,1.1051940742365645
2019-10-28,1.4697314061508668,1.0941708050847858,1.107989705511196
2019-10-29,1.4643292790047304,1.0938461253207343,1.1078318745700575
2019-10-30,1.469969475977244,1.0972011495499265,1.1111323273545068
2019-10-31,1.468097633086765,1.0942790316730668,1.1110918613330338
2019-11-01,1.4942248199314956,1.1044162554192332,1.1173908435381084
2019-11-01,1.5208170418270777,1.1146473887646018,1.1237255358209908
2019-11-04,1.5368909161035178,1.119125785211248,1.1253199865885113
2019-11-05,1.534997653120892,1.1178878544863275,1.122894876898516
2019-11-06,1.5317424087481142,1.1181427225768228,1.1237288431210692
2019-11-07,1.5418840913925251,1.1220749731153217,1.123980491938864
2019-11-08,1.5488272884177996,1.1248421123832133,1.1254024621606507
2019-11-11,1.5441844458871066,1.1226939384777816,1.1241934382294176
2019-11-12,1.5502434203227515,1.125060570746552,1.126097843751086
2019-11-13,1.5477015406832886,1.1254246680185167,1.127121218376949
2019-11-14,1.545347464817855,1.1270631057429579,1.129392178611951
2019-11-15,1.5670350645469682,1.1352188846376077,1.1340547570206687
2019-11-18,1.569778605139311,1.1360563083634063,1.1354041348428894
2019-11-19,1.570354576407743,1.1357286208185982,1.1355302504603784
2019-11-20,1.5531780017694259,1.1315050924624472,1.134084750572803
2019-11-21,1.5475622645252383,1.129684606101824,1.132347484440481
2019-11-22,1.552784174217256,1.1321968772792206,1.134099303923328
2019-11-25,1.5825798278599972,1.1409716215367296,1.1398151017870577
2019-11-26,1.586638727555921,1.1435567121684391,1.1420102572495539
2019-11-27,1.6026183195833992,1.1486540739775453,1.1444992867014725
2019-11-29,1.5864805236250943,1.1443941358942382,1.141385383516588
2020-01-02,1.614785158077421,1.1550963864040513,1.1490493670799855
2020-01-03,1.5936480780414104,1.1463496966187336,1.1451748911907762
2020-01-06,1.5979952082113564,1.1507230415113925,1.1474314067883258
2020-01-07,1.597391811558448,1.1474874774037744,1.145007871707325
2020-01-08,1.6082328139398347,1.1536030491236122,1.1481414451476237
2020-01-09,1.6206179239470508,1.1614252920212054,1.1533017053146386
2020-01-10,1.6217344902702653,1.1580830609649293,1.1520875091592702
2020-01-13,1.6431374721198386,1.166047526460604,1.156555925044924
2020-01-14,1.6354915793964353,1.1642697439836136,1.1559076648836641
2020-01-15,1.6305350417951308,1.1669008620490935,1.1581705262121647
2020-01-16,1.6439385996242282,1.176607554371947,1.1639509684010225
2020-01-17,1.6525279782275568,1.1802697862738096,1.1655898994980365
2020-01-21,1.6346746808976842,1.1779586690543042,1.1655402064801732
2020-01-22,1.6427504247179259,1.1781008916523859,1.1658713808733892
2020-01-23,1.6387399964488822,1.1794520063347433,1.1672903343902419
2020-01-24,1.6251982932450715,1.1689630897222467,1.161925166187515
2020-01-27,1.5822236286131943,1.1502252624179126,1.1521797172425396
2020-01-28,1.6018926674180787,1.1622786276096946,1.1590202472367552
2020-01-29,1.6066068729248075,1.1613186250725467,1.1595028414351314
2020-01-30,1.5999673740238531,1.1650875239230676,1.1618012225482874
2020-01-31,1.5716495226073692,1.1439319124505698,1.1505259089065418
2020-02-03,1.5740843173209358,1.1524297126891474,1.1555071657752547
2020-02-03,1.5761418698145784,1.1609906395947136,1.1605099892334723
2020-02-04,1.5767659747703084,1.1786856098511909,1.1695802351450761
2020-02-05,1.5788765603753052,1.1922971254332169,1.1769863493701453
2020-02-06,1.589794239730358,1.1963089405521958,1.1796520695615123
2020-02-07,1.5904537212229264,1.1899330200951916,1.1772470147490945
2020-02-10,1.601368772460188,1.1988163250015578,1.1830561297314814
2020-02-11,1.597408895078367,1.2008938721165197,1.183706898954409
2020-02-12,1.6021304554925757,1.2086309441318048,1.1877852167469682
2020-02-13,1.6070933149543667,1.2073414321293878,1.187358004354479
2020-02-14,1.6136847011925153,1.2092757001330134,1.1889985518206818
2020-02-18,1.6268160195362245,1.2061593794601795,1.187784312948903
2020-02-19,1.6389287499538363,1.2119263636937114,1.1910672404884495
2020-02-20,1.6371407928037234,1.2069474145731154,1.1892139820148404
2020-02-21,1.6404477613673298,1.1945179516599065,1.1828199874711811
2020-02-24,1.6263911105489526,1.1549012773603817,1.1608063262726858
2020-02-25,1.5928964305269002,1.1199053544033082,1.1405070372776234
2020-02-26,1.6014539983558587,1.1157860799511203,1.1375159058209732
2020-02-27,1.5711369453652053,1.0656742107424038,1.1069421214524775
2020-02-28,1.5430985649304636,1.0611967385112888,1.1074138075246633
2020-04-01,1.54406789032602,1.0134377388343734,1.0760079310656065
2020-04-02,1.5443965681160086,1.0368231800556749,1.0915432391291615
2020-04-03,1.5440122164533414,1.0218367353291593,1.082380809757833
2020-04-06,1.5429148723742085,1.0904697115890847,1.1281091641090335
2020-04-07,1.5425305570930272,1.091581343478245,1.129424048223772
2020-04-08,1.5433939679869308,1.1282240242648978,1.1526013620263518
2020-04-09,1.5439008659267155,1.1453925612176714,1.1688577103539748
2020-04-13,1.5440512694210786,1.1349349871505818,1.1602614562529274
2020-04-14,1.5440234321441044,1.1684074584757702,1.1810317231350573
2020-04-15,1.5445302911755447,1.143581012954169,1.167916997902786
2020-04-16,1.5448589037817073,1.1490980008479081,1.1718953389531759
2020-04-17,1.5442963770922853,1.1801413506375904,1.1903318327511732
2020-04-20,1.5442685359247132,1.159349717157812,1.1770587899141023
2020-04-21,1.5445971334066657,1.124148040671906,1.155856443528313
2020-04-22,1.544034639790586,1.1490980008479081,1.1712486718782216
2020-04-23,1.5438285901000235,1.1490156577446764,1.172318168952825
2020-04-24,1.5438007563576417,1.1650313912571206,1.1818828771026586
2020-04-27,1.5437729230570654,1.1818293842471388,1.1899322121218736
2020-04-28,1.544279699313454,1.176394739456185,1.1885232985401515
2020-04-29,1.5440736585839503,1.2071910599375122,1.2075158858797117
2020-04-30,1.5467187701580516,1.1959512263928487,1.1997001161551433
2020-05-01,1.538436138641028,1.1642903033311627,1.180669820085441
2020-05-01,1.5292747808540892,1.1334675532877372,1.1619413929274975
2020-05-04,1.5305123929124227,1.1365939180514477,1.164262021027989
2020-05-05,1.5296890966193373,1.1470952971303212,1.170357903155693
2020-05-06,1.5170366517183587,1.1393194668203126,1.1637152847781829
2020-05-07,1.5414402622787933,1.1530674554611324,1.1735802303640426
2020-05-08,1.5349329376479668,1.172146296840141,1.1839849355002736
2020-05-11,1.531081350896785,1.1723867864374833,1.1827073834182438
2020-05-12,1.5309727771173987,1.149019213907755,1.169785747435026
2020-05-13,1.5315576535408848,1.1286978429427679,1.158136272716545
2020-05-14,1.5469766280860537,1.1422053419866807,1.167882440141454
2020-05-15,1.5486020356289945,1.1474560315259001,1.171383264873467
2020-05-18,1.5345730568564881,1.1824071863216723,1.1921106179860028
2020-05-19,1.5379313368438783,1.1702624616619746,1.185294445418433
2020-05-20,1.5513333839423502,1.190142935031979,1.1985917383901243
2020-05-21,1.5478006659058052,1.1819262071274228,1.1939945890099595
2020-05-22,1.5557426243067252,1.1841707767011678,1.1955992110991962
2020-05-26,1.5404852394494712,1.198760478932686,1.2036637967487642
2020-05-27,1.5410710789039743,1.2165967907261508,1.2151074312661363
2020-05-28,1.5373220031945938,1.2143522211519706,1.2134311898673782
2020-05-29,1.5521768078438662,1.219763237089563,1.2179576403089132
2020-07-01,1.5539514229540572,1.2283074341064566,1.2233356575619259
2020-07-02,1.5599687308268544,1.2350715900780396,1.2279580439003406
2020-07-06,1.5801292135136353,1.254137807495221,1.239290327041387
2020-07-07,1.5822738037079525,1.2412028425671588,1.2323762541391121
2020-07-08,1.5961914065212668,1.2506963948079621,1.2378652848671277
2020-07-09,1.5984871094558522,1.2435762306275735,1.2349343040684762
2020-07-10,1.599942886153274,1.2562738567497649,1.2419169782139463
2020-07-13,1.5888520201777692,1.2453958281402442,1.235422825668383
2020-07-14,1.597667591854176,1.2615348669496949,1.2458211775308243
2020-07-15,1.5997365071852327,1.2731249119772545,1.2527305779183724
2020-07-16,1.5861601613481349,1.268931926404169,1.2505928643594133
2020-07-17,1.594999472078055,1.272610677897726,1.253273675504281
2020-07-20,1.6167037641827808,1.282895359492143,1.2598989223647188
2020-07-21,1.6225741288985096,1.2856247557613631,1.2618036266789407
2020-07-22,1.640126244510972,1.2929427022802622,1.266536889506955
2020-07-23,1.633141821471529,1.2775156798888505,1.258064833216307
2020-07-24,1.6360862681427262,1.2692879346134023,1.2530346511622734
2020-07-27,1.6672070876068585,1.2785441480483348,1.2581811039791444
2020-07-28,1.667951940525096,1.2704350721758217,1.2537309158957584
2020-07-29,1.6829532210757097,1.2860598769057439,1.263571140325746
2020-07-30,1.6784199043983596,1.281471326655638,1.2612470653129761
2020-07-31,1.6991391552423618,1.2915977823793319,1.2674381186414754
2020-08-03,1.7233726013132753,1.3005771005406064,1.2729257855482234
2020-08-04,1.7319939516597582,1.3056007719346658,1.2768567178466141
2020-08-05,1.7487218994942872,1.313709847807179,1.2806330947507407
2020-08-06,1.7619983968574178,1.3224913836303704,1.2864986934523437
2020-08-07,1.7615920259271929,1.3234407388542797,1.28645027899205
2020-08-10,1.7646961070033746,1.3273963856214948,1.288283380637223
2020-08-11,1.7408470465318784,1.3164392440763992,1.2804776255248207
2020-08-12,1.7694413121188826,1.3347934450755414,1.2901562361871108
2020-08-13,1.7702456082886473,1.332380500547767,1.2868447373030836
2020-08-14,1.7685289667332778,1.3324200570155542,1.2863890769329906
2020-08-17,1.784314149504913,1.3366525990564275,1.2895373914423738
2020-08-18,1.7873074102327173,1.3395402211963705,1.2919497568292404
2020-08-19,1.7802681896152406,1.3339627592545673,1.2879373880532146
2020-08-20,1.791715551482574,1.3381161883598651,1.29125758809952
2020-08-21,1.7935023605692548,1.3428629644806942,1.2945286956071518
2020-08-24,1.8078074272636575,1.3564703893590075,1.3021811291648604
2020-08-25,1.8169279356922654,1.3612171654798364,1.303817525469023
2020-08-26,1.8349392745792257,1.3748641468259375,1.3115723250636373
2020-08-27,1.8334052478576446,1.3778704383688158,1.3114757444064649
2020-08-28,1.845262322524376,1.3867706435949425,1.3172701563388913
2020-08-31,1.8457247003589758,1.381746972200883,1.315566918261969
2020-09-01,1.8674419578654773,1.3947610500640928,1.324091533367648
2020-09-02,1.891076362746428,1.4149348485763336,1.3366559213221771
2020-09-03,1.814923956353063,1.366240836873896,1.3091910386811538
2020-09-04,1.7967160194439136,1.3550859129907176,1.3001744002672755
2020-09-08,1.7342353804414803,1.3180610592509874,1.279432165586845
2020-09-09,1.7744361391769494,1.3440892149782617,1.2945480828506268
2020-09-10,1.7419574628489254,1.3207508990528476,1.2811050240148143
2020-09-11,1.7381624367763866,1.321423359003099,1.282103187874035
2020-09-14,1.7636695065956793,1.3388282047783318,1.2922786822677723
2020-09-15,1.7783148352370697,1.3455923607499147,1.296239732119282
2020-09-16,1.7635911427363717,1.3402522376144095,1.2928904013687161
2020-09-17,1.743733138507058,1.3284644102483396,1.2861987536149608
2020-09-18,1.7228979515359633,1.3132321006132388,1.2767415984179094
2020-09-21,1.7129444859644671,1.2986163615227218,1.2683022273033009
2020-09-22,1.7355132184467914,1.3118420167324178,1.2764385355575638
2020-09-23,1.690665976602874,1.281419038082292,1.2575986636246688
2020-09-24,1.696348677620045,1.2848346727612099,1.2596525499512339
2020-09-25,1.7280491326431628,1.3056064976097694,1.2720420445506755
2020-09-28,1.759296548882124,1.3272918061515129,1.285149465078149
2020-09-29,1.7502747842238666,1.3200633699710742,1.2810370670593536
2020-09-30,1.7630543484345036,1.3300719739131541,1.2860413626570275
2020-10-01,1.8043153612121283,1.3386110606102348,1.2916997750628516
2020-10-01,1.8468014193075408,1.3472049684020009,1.2973830837370883
2020-10-02,1.8043589277148189,1.3344140358750214,1.289464682602972
2020-10-05,1.8685250677293774,1.3580772610498908,1.3015219501651152
2020-10-06,1.8575642641407806,1.33877094726679,1.290863549161209
2020-10-07,1.9109327922155381,1.3620744274646257,1.3039940980297713
2020-10-08,1.9425462895762942,1.3741458700366778,1.3115937626628131
2020-10-09,1.9740412399197247,1.3864171709296385,1.3187551178894974
2020-10-12,2.023688723783014,1.4087213595237904,1.3325151446666224
2020-10-13,2.0081250883322204,1.399527876770158,1.327433020953351
2020-10-14,1.977242166596056,1.3907341106574833,1.3227435984337852
2020-10-15,1.9629830000637853,1.3890153290993021,1.3213145486530276
2020-10-16,1.9652561632366032,1.3881759241521734,1.3205665974416523
2020-10-19,1.9366236275866866,1.367070885482614,1.3078930161948665
2020-10-20,1.9657428289165297,1.3725470034706977,1.3105921617510143
2020-10-21,1.9650870145194925,1.369948845301464,1.308479806899974
2020-10-22,1.9781394815805093,1.3774635181608386,1.3118509581987758
2020-10-23,1.9982837626232202,1.3821402028661471,1.3152838039428176
2020-10-26,1.9379727509371873,1.356598309476542,1.3014165628515602
2020-10-27,1.947358554990107,1.3519216247712331,1.2999195645449733
2020-10-28,1.8348329931988325,1.3057143810173795,1.2725119018064959
2020-10-29,1.8783300667407368,1.318984973514454,1.2793638524045947
2020-10-30,1.8242785615464832,1.3052347210477142,1.2699680752470273
2020-12-01,1.8550264624464443,1.3195106131524446,1.276697682593257
2020-12-02,1.855990009739683,1.3222864810612882,1.2777457873010767
2020-12-03,1.8623055740770291,1.3219259787354896,1.2784051744724931
2020-12-04,1.890231873489387,1.3333178522330549,1.2836274676783868
2020-12-07,1.8824134571890592,1.330578034556597,1.2828308031527127
2020-12-08,1.8967129224206944,1.3344714596759983,1.285126600589234
2020-12-09,1.8920430994714739,1.3225027824571551,1.2774689695502037
2020-12-10,1.9015448633659622,1.3220701796658088,1.278478227757781
2020-12-11,1.8941570388894733,1.3205200196646807,1.2781426743877549
2020-12-14,1.8957536338234018,1.314607781520419,1.274405959720474
2020-12-15,1.9274628585118876,1.3323805461859783,1.2850460187403245
2020-12-16,1.9285377539738628,1.3344714596759986,1.2860382483542845
2020-12-17,1.946217569389169,1.3419338578213884,1.290332542253727
2020-12-18,1.9363705867780143,1.3365984233984045,1.2869916049632464
2020-12-21,1.922063155561049,1.3318194269227053,1.284230628336294
2020-12-22,1.9289898407246877,1.3295747467599353,1.2836733291360565
2020-12-23,1.9477933698012986,1.3307694958790541,1.2840171976923604
2020-12-24,1.9476485578883216,1.3359467420611266,1.2874936873547014
2020-12-28,1.953281894359689,1.3474235745062684,1.294217332035932
2020-12-29,1.943564670528011,1.3448530536748595,1.2928236575473848
2020-12-30,1.953750504425211,1.3467718931686024,1.2942371135870603
2020-12-31,1.9438697487831715,1.3536145472135124,1.298577073028573
2021-01-04,1.932526641624608,1.3351864471672474,1.2873105489485037
2021-01-04,1.9218341223520166,1.3170092271606615,1.276141773833423
2021-01-05,1.9987028227120076,1.3260799813483772,1.2808964117205313
2021-01-06,2.057532672761289,1.3340079633552226,1.2829710415437527
2021-01-07,2.112551944447227,1.353827918372336,1.293883225512337
2021-01-08,2.167526831319724,1.3615416305953159,1.2976883923016838
2021-01-11,2.134616927487979,1.352363741515285,1.2915975453494308
2021-01-12,2.192746891409119,1.3526494345606939,1.2922032462478945
2021-01-13,2.183116332333648,1.3562920208879357,1.2959258533410891
2021-01-14,2.245654079966752,1.3515423740102124,1.2921870114656053
2021-01-15,2.1804630024519485,1.3416859639474306,1.287062422014674
2021-01-19,2.2449660731847714,1.3522208949925805,1.2938285709033668
2021-01-20,2.2960312471454407,1.3709337894592124,1.3046155444583534
2021-01-21,2.2816219825943214,1.3721836965323984,1.3045736845704587
2021-01-22,2.2854159246130146,1.36732691476236,1.301803197045397
2021-01-25,2.3015235089097725,1.3727193709920618,1.3062159594352378
2021-01-26,2.2686929385552603,1.370576673152643,1.3048148323738746
2021-01-27,2.1627856303626896,1.3370791635920298,1.28572509144347
2021-01-28,2.172313386744946,1.348578308665339,1.2920094900574652
2021-01-29,2.0840552670287327,1.3215803158852915,1.2759181102758266
2021-02-01,2.117651707616976,1.3435786803725958,1.2891481740943191
2021-02-02,2.142215107305428,1.3625772678842543,1.2992937633376291
2021-02-03,2.1478305219891647,1.3636486168043465,1.299285099522617
2021-02-04,2.165280429850689,1.379147464511467,1.3079232145411988
2021-02-05,2.184725058152573,1.384575632371941,1.3103403835220693
2021-02-08,2.2147313396333903,1.3945748889570444,1.316557177379072
2021-02-09,2.2261616038473218,1.3936463865596567,1.316256622253464
2021-02-10,2.215922678893128,1.3930392888384497,1.3164081017607792
2021-02-11,2.2244663993475315,1.3952891215701841,1.3170536137983697
2021-02-12,2.2345343908885096,1.4021814662877092,1.3197398410453949
2021-02-16,2.2395714205363806,1.4009672708452952,1.316563654783945
2021-02-17,2.224796556120599,1.401288675521476,1.3177887806521025
2021-02-18,2.205141224133019,1.3953248332009558,1.3141516628614387
2021-02-19,2.225963796919029,1.3928607306853562,1.3111306581721935
2021-02-22,2.21712979864113,1.3821472414867304,1.3034498928050058
2021-02-23,2.21124776251442,1.3838256881280293,1.3045350666996536
2021-02-24,2.2347355571534213,1.3990745544205132,1.312979448409802
2021-02-25,2.180365256139518,1.3653627750760344,1.2891759034217678
2021-02-26,2.1597028482158653,1.358327583835805,1.2893820348146756
2021-04-01,2.1835026929637684,1.372996274217156,1.2994682450188701
2021-04-05,2.20825290456886,1.3927030428370648,1.309610766752063
2021-04-06,2.20515710609224,1.3918804994509313,1.3109878044934504
2021-04-07,2.1947476826980794,1.3934913135817588,1.3110716531695503
2021-04-08,2.2078988820672776,1.4001059333097046,1.3160934189106308
2021-04-09,2.2185741827296828,1.4102849077096755,1.3212356383260706
2021-04-12,2.216132170949294,1.4107989973257802,1.321385757290431
2021-04-13,2.2184719328779865,1.414980259537497,1.3252635303366986
2021-04-14,2.2208343178136314,1.4101478171453807,1.3221311557762572
2021-04-15,2.239837834496357,1.4252963245017627,1.3327334071600674
2021-04-16,2.245966842928054,1.4300602216117317,1.3340135006782365
2021-04-19,2.228740619006889,1.423034330190902,1.3296618112214151
2021-04-20,2.20245054466758,1.4126154473030494,1.324657147517103
2021-04-21,2.234436092908323,1.4259817773236019,1.3326860438550536
2021-04-22,2.2177742296600305,1.4129581737137862,1.3255225060548117
2021-04-23,2.2478100271236987,1.4282780442755363,1.3340532253732
